id,text,biasness,dummy1,dummy2,dummy3,dummy4,dummy5
441758743,"forced conversions are rare , but did happen under the hasmonean empire .",1,0,0,0,0,0
441758743,"forced conversions are rare , but are reported to have happened under the hasmonean empire .",0,0,0,0,0,1
143081994,sami brady ( dated / he raped her ),1,1,1,0,1,0
143081994,sami brady ( dated / forced sex ),0,0,1,1,0,0
747774328,the informnapalm . org website was created in early 2014 after the russian military aggression against ukraine and annexation of crimea .,1,1,0,0,1,0
747774328,the informnapalm . org website was created in early 2014 after the russian military intervention in ukraine and annexation of crimea .,0,1,0,0,0,1
595730116,research in current philosophy of biology is dominated by investigations about the foundations of evolutionary theory .,1,0,0,1,0,1
595730116,research in current philosophy of biology includes investigation of the foundations of evolutionary theory .,0,0,0,0,0,1
120400193,the data structure used to represent each chess position is key to the performance of the application .,1,0,1,1,0,0
120400193,the data structure used to represent each chess position is key to the performance of move generation and position evaluation .,0,1,0,1,0,1
95214773,"three local brokerages , a . g . edwards , stifel nicolaus , and edward jones , as well as online brokerage firm scottrade , have grown into dominant players on the national financial landscape .",1,0,0,1,0,1
95214773,"three local brokerages , a . g . edwards , stifel nicolaus , and edward jones , as well as online brokerage firm scottrade , have are major players on the national financial landscape .",0,1,0,1,0,0
711979875,"between the coast and the vosges was an outward bulge in the trench line , named the noyon salient for the captured french town at the maximum point of advance near compigne .",1,1,0,0,1,1
711979875,"between the coast and the vosges was a westward bulge in the trench line , named the noyon salient for the captured french town at the maximum point of advance near compigne .",0,0,1,1,1,0
165432908,"the daily express has been criticised for its readers , who tend to be even worse than daily mail ' punters ' .",1,1,0,1,0,1
165432908,"the daily express has been criticised for its readers , regarded as even worse than daily mail ' punters ' .",0,0,1,1,1,1
857640149,"in the uk , the far right national front party was protesting in front of paedophile information exchange conferences in the 1970s and against the rotherham muslim paedophilia scandal in 2014 , alongside edl and bnp .",1,0,1,0,1,0
857640149,"in the uk , the far right national front party was protesting in front of paedophile information exchange conferences in the 1970s and against the rotherham child sexual exploitation scandal in 2014 , alongside edl and bnp .",0,0,0,0,0,0
61473823,in his ancillary writings marx also saw little potential in the most downtrodden elements of society .,1,1,0,0,0,1
61473823,in his ancillary writings marx also saw little potential in these sections of society .,0,0,1,0,1,1
750692277,he served as the u . s . representative for texas ' 14th and 22nd congressional districts .,1,0,0,1,0,0
750692277,he was formerly the u . s . representative for texas ' 14th and 22nd congressional districts .,0,1,1,1,1,1
720582943,"as photos of the pledge circulated online , many pointed out the visual seemed reminiscent of scenes from nazi germany .",1,0,0,0,0,0
720582943,"as photos of the pledge circulated online , some alleged that the visual seemed reminiscent of scenes from nazi germany .",0,0,0,0,1,0
328077542,"it operates social programs and institutions throughout the world , including catholic schools , universities , hospitals , missions and shelters , as well as catholic relief services and catholic charities that help families , the poor , the elderly and the sick .",1,1,0,0,1,1
328077542,"it operates social programs and institutions throughout the world , including catholic schools , universities , hospitals , missions and shelters , as well as catholic relief services and catholic charities that helpand / or abusefamilies , the poor , the elderly and the sick .",0,0,1,1,1,0
877804788,"sturgeon is noted for campaigning for women ' s rights and gender equality , and is a self - described feminist ; she has argued that scotland ' s feminist movement is not simply symbolic , but "" sends a powerful signal about equality "" .",1,0,1,0,1,1
877804788,"sturgeon has also campaigned on women ' s rights and gender equality , and is a self - described feminist ; she has argued that scotland ' s feminist movement is not simply symbolic , but "" sends a powerful signal about equality "" .",0,0,1,0,1,1
646452,"this contention has been disputed in the form of the leipzig declaration , which environmentalists have dismissed as a public relations stunt .",1,1,0,0,0,0
646452,"this contention has been disputed in the form of the leipzig declaration , which critics claim to be a public relations stunt .",0,1,1,1,1,0
473120350,toy story 3 received universal acclaim .,1,1,0,0,0,1
473120350,toy story 3 received extremely positive reviews .,0,1,1,0,0,0
166642343,"homosexuality , mormonism , jehovah ' s witnesses , the theory of evolution , and freemasonry .",1,1,0,1,0,0
166642343,"homosexuality , mormonism , jehovah ' s witnesses , evolutionary science , and freemasonry .",0,0,0,0,1,1
202813085,"other studies have questioned the validity of those results , alleging that core - plus is an effective pedagogy .",1,1,0,1,1,1
202813085,other studies have questioned the validity of those results and suggest that core - plus is an effective pedagogy .,0,0,1,1,1,0
26502542,"in the 1980s , after a period during which self - defined american "" classical "" composers like john cage adopted atonal structures and thought of themselves less american than modern composers , philip glass revived tonality and traditional genres , such as opera in works like nixon in china .",1,1,1,0,0,0
26502542,"in the 1980s , after a period during which self - defined american "" classical "" composers like john cage adopted atonal structures and thought of themselves less american than modern composers , philip glass revived tonality and traditional genres , such as opera in works like einstein on the beach .",0,1,0,0,1,1
223864452,"peace , propaganda & the promised land is a 2004 documentary which purports to show the influence of israeli propaganda and pr on american media coverage of the israeli - palestinian conflict .",1,1,0,0,0,1
223864452,"peace , propaganda & the promised land is a 2004 documentary critically examines the influence of israeli propaganda and pr on american media coverage of the israeli - palestinian conflict .",0,1,1,1,1,0
57918595,"after a stellar high school career , marino played college ball at the university of pittsburgh from the 1979 to 1982 seasons , leading the panthers to a sugar bowl triumph over the georgia bulldogs in january 1982 . the next season ( his senior year ) was considered a disappointment with regard to the pre - season heisman trophy and national championship hype .",1,0,0,0,1,1
57918595,"after an excellent high school career , marino played college ball at the university of pittsburgh from the 1979 to 1982 seasons , leading the panthers to a sugar bowl triumph over the georgia bulldogs in january 1982 . the next season ( his senior year ) was considered a disappointment with regard to the pre - season heisman trophy and national championship hype .",0,0,1,0,0,0
288572837,"the economy was shackled by extensive regulation , protectionism , and public ownership , leading to pervasive corruption and slow growth .",1,1,0,1,0,0
288572837,"the economy was subject to extensive regulation , protectionism , and public ownership , leading to pervasive corruption and slow growth .",0,1,1,0,0,1
298296600,"in april 1991 , the serbs within the republic of croatia began to make serious moves to secede from that territory , that was illegally separated from the socialist federal republic of yugoslavia .",1,1,1,0,1,1
298296600,"in april 1991 , the serbs within the republic of croatia began to make serious moves to secede from that territory , that in turn seceded from the socialist federal republic of yugoslavia .",0,1,1,1,0,0
666700512,"it was first used in villa tugendhat , a masterpiece of mies van der rohe in the city of brno ( czech republic ) .",1,0,0,1,0,1
666700512,"it was first used in villa tugendhat , a world heritage site designed by mies van der rohe in the city of brno ( czech republic ) .",0,0,1,1,1,0
102256871,esperanza the highest rated tv series in the philippines for all time from 1997 - 1999 and was shown on abs - cbn .,1,1,0,0,0,0
102256871,esperanza was a tv series in the philippines for all time from 1997 - 1999 and was shown on abs - cbn .,0,0,0,1,0,0
809113004,"khichdi is a very popular dish across india subcontinent , including in nepal and pakistan also .",1,1,1,0,1,0
809113004,"khichdi is a very popular dish across south asia , including in nepal and pakistan also .",0,1,1,0,1,1
148059990,"395 to 454 : byzantine domination of malta , following the final division of the roman empire .",1,1,0,1,1,1
148059990,"395 to 454 : byzantine rule over malta , following the final division of the roman empire .",0,1,1,0,1,0
673210803,"cruz opposes abortion , with an exception only when pregnancy endangers the mother ' s life .",1,0,0,0,0,1
673210803,"cruz is pro - life , with an exception only when pregnancy endangers the mother ' s life .",0,1,0,1,1,0
111896408,"when spring training began , williams was a no - show , and many speculated that his career with the yankees was over .",1,0,1,1,1,0
111896408,"when spring training began , williams was not present , and many speculated that his career with the yankees was over .",0,0,1,0,0,0
449677051,one such attack occurred in coagh on 29 november 1989 when a hit squad from the mid - ulster brigade entered the battery bar and opened fire .,1,0,0,1,1,0
449677051,one such attack occurred in coagh on 29 november 1989 when a unit of the mid - ulster brigade entered the battery bar and opened fire .,0,1,0,0,1,1
44827505,"lafayette ronald hubbard ( march 13 1911 – january 24 1986 ) , better known as l . ron hubbard , was a prolific american author and founder of the pseudo - religion scientology .",1,1,1,0,1,0
44827505,"lafayette ronald hubbard ( march 13 1911 – january 24 1986 ) , better known as l . ron hubbard , was a prolific american author and founder of the controversial church of scientology .",0,1,1,0,0,0
41486614,"in singapore , the malay language is the national and official language , since it is the first language of the malays who are the rightful owners of the land but who are now a minority due to mass ethnic chinese migration and now make up only 12 . 4 % of the total population of 4 . 24 million .",1,1,1,1,1,0
41486614,"in singapore , the malay language is the national and official language , since it is the first language of the malays who are the orignal inhabitants of the land but who are now a minority due to mass ethnic chinese migration and now make up only 12 . 4 % of the total population of 4 . 24 million .",0,1,0,0,1,0
833307828,"among these ridges are maglehj in the town of frederiksvrk and arrenakke hills , which offers a magnificent view of the lake .",1,1,0,0,1,0
833307828,"among these ridges are maglehj in the town of frederiksvrk and arrenakke hills , which has views of the lake .",0,1,0,0,1,0
410759826,however it has been criticized for promoting conservatism and undermining some of the ideals of the united nations .,1,0,0,1,0,1
410759826,however it has been criticized for promoting conservatism in contrast to some of the ideals of the united nations .,0,0,1,0,0,0
344519173,"working together to safeguard children 2006 and the subsequent the protection of childhood in england : a progress report ( laming , 2009 ) continue to promote the sharing of data between those working with a child to shield them from harm .",1,1,1,1,0,1
344519173,"working together to safeguard children 2006 and the subsequent the protection of childhood in england : a progress report ( laming , 2009 ) continue to promote the sharing of data between those working with a child in the name of shielding them from harm .",0,0,1,1,1,1
119942736,the great global warming swindle is a controversial documentary film by british television producer martin durkin which argues against prominent scientific views on global warming .,1,1,1,0,1,0
119942736,the great global warming swindle is a controversial documentary film by british television producer martin durkin which disagrees with prominent scientific views on global warming .,0,1,1,0,0,1
199580197,"however , the central power in moscow continued to regard latvia as soviet republic in 1990 - 1991 . in january 1991 , soviet political and military forces tried unsuccessfully to overthrow the legitimate latvian authorities by occupying the central publishing house in riga and establishing a committee of national salvation to usurp governmental functions .",1,1,1,0,1,0
199580197,"however , the central power in moscow continued to regard latvia as soviet republic in 1990 - 1991 . in january 1991 , soviet political and military forces tried unsuccessfully to overthrow the republic of latvia authorities by occupying the central publishing house in riga and establishing a committee of national salvation to usurp governmental functions .",0,0,1,0,0,1
200649072,its writers also criticize the scientific consensus on on topics such as global warming and aids .,1,1,0,1,1,0
200649072,its writers also express sometimes highly controversial positions on topics such as global warming and aids .,0,0,1,1,1,0
447835483,"tassos isaac , greek cypriot refugee who participated in a civilian demonstration against the turkish occupation of cyprus , murdered on 11 august 1996 by a mob of grey wolves in the united nations buffer zone in cyprus .",1,1,0,0,0,0
447835483,"tassos isaac , greek cypriot refugee who participated in a civilian demonstration against the turkish millitary presence in cyprus , murdered on 11 august 1996 by a mob of grey wolves in the united nations buffer zone in cyprus .",0,0,1,1,1,1
77789392,these children were very important political figures who were active in revolutionary war and post - revolution politics .,1,1,0,0,1,1
77789392,these children were high ranking political figures who were active in revolutionary war and post - revolution politics .,0,1,1,1,1,0
34756417,"the principal objection of substance is that the reform movement appears to concede the idea that there may never be a united ireland - the wish to see a united ireland is a heartfelt principle for many in the republic , even though a majority of the electorate voted to replace the republic ' s territorial claim to the northeast in the constitution with an aspiration to unity .",1,0,0,1,0,1
34756417,"the principal objection of substance is that the reform movement appears to concede the idea that there may never be a united ireland - the wish to see a united ireland is a heartfelt principle for many in the republic , even though a majority of the electorate voted to replace the republic ' s territorial claim to northern ireland in the constitution with an aspiration to unity .",0,1,1,1,1,1
788283041,"the frazione of santa maria la stella is notable for its annual presepe degli antichi mestiere , which is a presepe vivente or animated crib that is presented every christmas by the parish and visited by many people from all over sicily .",1,0,0,0,1,1
788283041,"the frazione of santa maria la stella is home to an annual presepe degli antichi mestiere , which is a presepe vivente or animated crib that is presented every christmas by the parish and visited by many people from all over sicily .",0,0,0,0,0,0
769664729,"born in drombane , county tipperary , riordan first excelled at hurling in his youth .",1,1,1,1,1,0
769664729,"born in drombane , county tipperary , riordan first played competitive hurling in his youth .",0,1,0,1,0,1
311010514,critisism of funding from saudi arabia,1,1,1,0,1,1
311010514,critisism of fund raising in saudi arabia,0,0,0,1,1,1
13901533,"in the usa they were never sold due to the cold war , but they were available in canada ( where the niva was quite popular ) however canadians travelling in the usa in a lada found out that some gas stations refused to sell fuel to them due to some missguided patriotism .",1,0,0,0,1,0
13901533,"in the usa they were never sold due to the cold war , but they were available in canada ( where the niva was quite popular ) however canadians travelling in the usa in a lada found out that some gas stations refused to sell fuel to them due to anti - soviet sentiment .",0,1,0,0,1,0
299629898,the introduction of doggett was met with much criticism by long time fans of the x - files .,1,0,0,1,1,0
299629898,the introduction of doggett was met with a mixed reaction from critics and long time fans of the x - files .,0,0,0,1,1,0
33098044,"followed my an admirable contribution scoring 11 runs in the mcg 2005 boxing day test versus south africa , he stood his ground helping michael hussey push the australian tail to a record last wicket stand of 107 runs .",1,0,1,1,0,1
33098044,"followed by a contribution scoring 11 runs in the mcg 2005 boxing day test versus south africa , he stood his ground helping michael hussey push the australian tail to a record last wicket stand of 107 runs .",0,0,1,1,1,0
770866991,"born in blackpool , cork , lynam first excelled at hurling in his youth .",1,0,1,0,1,0
770866991,"born in blackpool , cork , lynam first played competitive hurling in his youth .",0,0,1,1,1,0
3752625,five overall worst atrocities of the 20th century,1,0,0,1,1,0
3752625,five overall largest mass killings of the 20th century,0,0,0,1,1,0
152930088,"following sands ' success the government rushed through parliament the representation of the people act 1981 which prevents convicted prisoners serving jail terms of more than one year in either the uk or the republic of ireland , or unlawfully at large when they should be serving such a sentence , from being nominated as candidates in elections .",1,1,0,0,1,0
152930088,"following sands ' success the government introduced to parliament the representation of the people act 1981 which prevents convicted prisoners serving jail terms of more than one year in either the uk or the republic of ireland , or unlawfully at large when they should be serving such a sentence , from being nominated as candidates in elections .",0,0,1,0,0,1
98214991,"this change effectively cut off contact with the rebels in the escambray "" war against the bandits "" .",1,1,0,1,0,0
98214991,"this change effectively cut off contact with the rebels in the escambray "" escambray revolt "" .",0,0,0,0,1,0
780902753,"additionally , he wrote and produced the 1986 london stage musical time the musical and had the privilege of directing the last performance of sir laurence olivier .",1,1,1,1,1,1
780902753,"additionally , he wrote and produced the 1986 london stage musical time the musical where he directed the last performance of sir laurence olivier .",0,0,0,0,0,1
159714044,"although satire is usually witty , and often very funny , the purpose of satire is not primarily humour but criticism of an event , an individual or a group in a clever manner .",1,0,0,0,0,0
159714044,"although satire is usually meant to be humorous , the purpose of satire is not primarily humour but criticism of an event , an individual or a group in a clever manner .",0,1,1,0,1,0
592388472,"edward joffe hancock ' s last stand : the series that never was , june 1998 , foreword by june whitfield , book guild ltd publishing , isbn 1 - 85776 - 316 - 5 - a fascinating insight into hancock ' s final days , written by the man who found hancock ' s body after his suicide .",1,1,1,1,0,0
592388472,"edward joffe hancock ' s last stand : the series that never was , june 1998 , foreword by june whitfield , book guild ltd publishing , isbn 1 - 85776 - 316 - 5 - an account of hancock ' s final days , written by the man who found hancock ' s body after his suicide .",0,1,1,0,0,1
730912775,"in june 1940 , german dictator adolf hitler had triumphed in what he called "" the most famous victory in history "" the fall of france .",1,0,1,1,0,0
730912775,"in june 1940 , germany ' s leader adolf hitler had triumphed in what he called "" the most famous victory in history "" the fall of france .",0,1,1,1,0,0
18512585,"as soon as she was freed from the sla , hearst reidentified with the role she grew up in - ruling class heiress .",1,1,1,0,1,1
18512585,"as soon as she was freed from the sla , hearst reidentified with the role she grew up in : wealthy heiress .",0,0,0,0,0,1
453932837,"dovey johnson roundtree ( born april 17 , 1914 ) a famed african american civil rights activist , ordained minister , and attorney .",1,1,1,1,1,0
453932837,"dovey johnson roundtree ( born april 17 , 1914 ) is an african american civil rights activist , ordained minister , and attorney .",0,1,1,0,0,0
709618833,the song was met with critical acclaim upon its release .,1,0,1,1,1,1
709618833,the song received positive reviews upon its release .,0,0,0,1,1,1
442369841,mono arguably refers most often to :,1,0,0,0,1,0
442369841,mono is considered to refer most often to :,0,1,1,0,0,1
60759225,"she is pro - life and has voted against abortion rights , stem cell research and for granting legal status to unborn children , via the unborn victims of violence act .",1,1,0,1,0,1
60759225,"she is opposed to abortion and has voted against abortion rights , stem cell research and for granting legal status to unborn children , via the unborn victims of violence act .",0,1,1,1,0,0
24962981,the treatment of indigenous australians by european settlers ( read invaders ) also bears many similarities to apartheid .,1,1,1,0,1,1
24962981,the treatment of indigenous australians by european settlers is regarded by some as bearing many similarities to apartheid .,0,0,0,0,1,0
714741260,"since april 2016 , it is legal in mississippi to discriminate against same - sex couples .",1,0,1,1,1,1
714741260,"since april 2016 , it is legal in mississippi to refuse service to same - sex couples .",0,0,1,0,0,0
